Debbug/e_i_cond_slash0/e,Debbug/e_i_cond_slash0/gt,Debbug/e_i_cond_slash1/e,Debbug/e_i_cond_slash1/gt,Debbug/e_i_cond_slash2/e,Debbug/e_i_cond_slash2/gt,Debbug/e_joint/e,Debbug/e_joint/gt,Debbug/e_marg_i0/e,Debbug/e_marg_i0/gt,Debbug/e_marg_i1/e,Debbug/e_marg_i1/gt,Debbug/e_marg_i2/e,Debbug/e_marg_i2/gt,Measures/dtc/e,Measures/dtc/gt,Measures/o_inf/e,Measures/o_inf/gt,Measures/tc/e,Measures/tc/gt,epoch,loss,loss_test,step
,,,,,,,,,,,,,,,,,,,,0,1.932002125265924,,0
,,,,,,,,,,,,,,,,,,,,0,1.7591156702412456,,1
,,,,,,,,,,,,,,,,,,,,0,1.4244632594410136,,2
,,,,,,,,,,,,,,,,,,,,0,1.257942220003342,,3
,,,,,,,,,,,,,,,,,,,,0,1.670852225251598,,4
,,,,,,,,,,,,,,,,,,,,0,1.4792433908209521,,5
,,,,,,,,,,,,,,,,,,,,0,1.5558508302751197,,6
,,,,,,,,,,,,,,,,,,,,0,1.4209810547133903,,7
,,,,,,,,,,,,,,,,,,,,0,1.5224320528078266,,8
,,,,,,,,,,,,,,,,,,,,0,1.2969318484050283,,9
,,,,,,,,,,,,,,,,,,,,0,1.3356284605257118,,10
,,,,,,,,,,,,,,,,,,,,0,1.2599195411807822,,11
,,,,,,,,,,,,,,,,,,,,0,1.512083624136002,,12
,,,,,,,,,,,,,,,,,,,,0,1.3718332714133972,,13
,,,,,,,,,,,,,,,,,,,,0,1.3590115641748448,,14
,,,,,,,,,,,,,,,,,,,,0,1.4981944788890975,,15
,,,,,,,,,,,,,,,,,,,,0,1.2659215798084147,,16
,,,,,,,,,,,,,,,,,,,,0,1.1940603666479634,,17
,,,,,,,,,,,,,,,,,,,,0,1.6547106062858143,,18
,,,,,,,,,,,,,,,,,,,,0,,1.3471875105734001,18
,,,,,,,,,,,,,,,,,,,,1,1.309919153155584,,19
,,,,,,,,,,,,,,,,,,,,1,1.4873625160043389,,20
,,,,,,,,,,,,,,,,,,,,1,1.2449408503308137,,21
,,,,,,,,,,,,,,,,,,,,1,1.669661532910832,,22
,,,,,,,,,,,,,,,,,,,,1,1.480872000826291,,23
,,,,,,,,,,,,,,,,,,,,1,1.4857373523601107,,24
,,,,,,,,,,,,,,,,,,,,1,1.5839947565905756,,25
,,,,,,,,,,,,,,,,,,,,1,1.5920927034380754,,26
,,,,,,,,,,,,,,,,,,,,1,1.2710486507049872,,27
,,,,,,,,,,,,,,,,,,,,1,1.2125547559815888,,28
,,,,,,,,,,,,,,,,,,,,1,1.22073139615288,,29
,,,,,,,,,,,,,,,,,,,,1,1.0683866717495674,,30
,,,,,,,,,,,,,,,,,,,,1,1.0626017530071843,,31
,,,,,,,,,,,,,,,,,,,,1,1.0394626168386876,,32
,,,,,,,,,,,,,,,,,,,,1,1.4389288977898067,,33
,,,,,,,,,,,,,,,,,,,,1,1.2384325494119235,,34
,,,,,,,,,,,,,,,,,,,,1,0.9931178970598298,,35
,,,,,,,,,,,,,,,,,,,,1,1.2008937574977785,,36
,,,,,,,,,,,,,,,,,,,,1,1.2483731167094896,,37
,,,,,,,,,,,,,,,,,,,,1,,1.1328428895467324,37
,,,,,,,,,,,,,,,,,,,,2,1.1204945437710112,,38
,,,,,,,,,,,,,,,,,,,,2,1.0735301044807612,,39
,,,,,,,,,,,,,,,,,,,,2,1.152111206420054,,40
,,,,,,,,,,,,,,,,,,,,2,1.3079892648789966,,41
,,,,,,,,,,,,,,,,,,,,2,1.0054882318629812,,42
,,,,,,,,,,,,,,,,,,,,2,0.9517429726960562,,43
,,,,,,,,,,,,,,,,,,,,2,1.06188163581321,,44
,,,,,,,,,,,,,,,,,,,,2,1.1826562737044721,,45
,,,,,,,,,,,,,,,,,,,,2,1.0584234907275463,,46
,,,,,,,,,,,,,,,,,,,,2,0.9558686707868164,,47
,,,,,,,,,,,,,,,,,,,,2,1.1710604504814406,,48
,,,,,,,,,,,,,,,,,,,,2,1.0405200525534402,,49
,,,,,,,,,,,,,,,,,,,,2,1.108444845053433,,50
,,,,,,,,,,,,,,,,,,,,2,1.217385663372413,,51
,,,,,,,,,,,,,,,,,,,,2,1.0843211855165498,,52
,,,,,,,,,,,,,,,,,,,,2,1.0844368759583578,,53
,,,,,,,,,,,,,,,,,,,,2,0.9399146122407673,,54
,,,,,,,,,,,,,,,,,,,,2,1.1482077239700024,,55
,,,,,,,,,,,,,,,,,,,,2,1.0094859395146352,,56
,,,,,,,,,,,,,,,,,,,,2,,1.0492791770224688,56
,,,,,,,,,,,,,,,,,,0.0028795780381187797,0.52206205169202,,,,57
,,,,,,,,,,,,,,,,0.0001274474197998643,0.1473686022506091,,,,,,57
,,,,,,,,,,,,,,0.0027521306183189154,0.3746934494414109,,,,,,,,57
,,,,,,,,-2.8069939613342285,1.4189385332046727,,,,,,,,,,,,,,57
-2.754690408706665,1.1200200328268628,,,,,,,,,,,,,,,,,,,,,,57
,,,,,,,,,,-3.3259432315826416,1.4189385332046727,,,,,,,,,,,,57
,,-3.2874865531921387,1.1200200328268628,,,,,,,,,,,,,,,,,,,,57
,,,,,,,,,,,,-0.6937004327774048,1.4189385332046727,,,,,,,,,,57
,,,,-0.6826057434082031,1.1200200328268628,,,,,,,,,,,,,,,,,,57
,,,,,,-6.816519021987915,3.7347535479219984,,,,,,,,,,,,,,,,57
